id,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209
2000038,31495,31495,31495,31495,31495,31495,31495,31495,31495,31495,31495,31495,31495,31495,31495,31495,31495,31495,31495,31495,28608,28608,28608,28608,28608,28608,28608,28608,28608,28608,28608,28608,28608,28608,28608,27859,27859,27859,27859,27859,27859,27859,27859,27859,27859,27859,22602,22401,22401,22401,22401,22401,22401,22401,22401,21276,21274,21274,21238,21233
2000039,31973,31973,31973,31973,31973,31973,31973,31973,31973,31973,31973,31973,31973,31973,31973,31973,31973,31973,31973,31973,29352,29352,29352,29352,29352,29352,29352,29352,29352,29352,29352,29352,29352,29352,29352,28060,28060,28060,28060,28060,28060,28060,28060,28060,28060,28060,22809,22612,22612,22612,22612,22612,22612,22612,22612,21484,21482,21482,21444,21439
2000040,32477,32477,32477,32477,32477,32477,32477,32477,32477,32477,32477,32477,32477,32477,32477,32477,32477,32477,32477,32477,30114,30114,30114,30114,30114,30114,30114,30114,30114,30114,30114,30114,30114,30114,30114,28291,28291,28291,28291,28291,28291,28291,28291,28291,28291,28291,23059,22866,22866,22866,22866,22866,22866,22866,22866,21737,21735,21735,21695,21691
2000041,33002,33002,33002,33002,33002,33002,33002,33002,33002,33002,33002,33002,33002,33002,33002,33002,33002,33002,33002,33002,30886,30886,30886,30886,30886,30886,30886,30886,30886,30886,30886,30886,30886,30886,30886,28554,28554,28554,28554,28554,28554,28554,28554,28554,28554,28554,23348,23159,23159,23159,23159,23159,23159,23159,23159,22032,22029,22029,21988,21984
2000042,33551,33551,33551,33551,33551,33551,33551,33551,33551,33551,33551,33551,33551,33551,33551,33551,33551,33551,33551,33551,31675,31675,31675,31675,31675,31675,31675,31675,31675,31675,31675,31675,31675,31675,31675,28852,28852,28852,28852,28852,28852,28852,28852,28852,28852,28852,23678,23492,23492,23492,23492,23492,23492,23492,23492,22369,22365,22365,22323,22319
2000043,34118,34118,34118,34118,34118,34118,34118,34118,34118,34118,34118,34118,34118,34118,34118,34118,34118,34118,34118,34118,32471,32471,32471,32471,32471,32471,32471,32471,32471,32471,32471,32471,32471,32471,32471,29178,29178,29178,29178,29178,29178,29178,29178,29178,29178,29178,24043,23862,23862,23862,23862,23862,23862,23862,23862,22743,22739,22739,22696,22692
2000044,34707,34707,34707,34707,34707,34707,34707,34707,34707,34707,34707,34707,34707,34707,34707,34707,34707,34707,34707,34707,33283,33283,33283,33283,33283,33283,33283,33283,33283,33283,33283,33283,33283,33283,33283,29537,29537,29537,29537,29537,29537,29537,29537,29537,29537,29537,24445,24268,24268,24268,24268,24268,24268,24268,24268,23157,23153,23153,23108,23104
2000045,35312,35312,35312,35312,35312,35312,35312,35312,35312,35312,35312,35312,35312,35312,35312,35312,35312,35312,35312,35312,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,29923,29923,29923,29923,29923,29923,29923,29923,29923,29923,29923,24879,24707,24707,24707,24707,24707,24707,24707,24707,23603,23599,23599,23554,23549
2000046,35937,35937,35937,35937,35937,35937,35937,35937,35937,35937,35937,35937,35937,35937,35937,35937,35937,35937,35937,35937,34932,34932,34932,34932,34932,34932,34932,34932,34932,34932,34932,34932,34932,34932,34932,30340,30340,30340,30340,30340,30340,30340,30340,30340,30340,30340,25347,25180,25180,25180,25180,25180,25180,25180,25180,24086,24081,24081,24035,24030
2000047,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,35767,35767,35767,35767,35767,35767,35767,35767,35767,35767,35767,35767,35767,35767,35767,30781,30781,30781,30781,30781,30781,30781,30781,30781,30781,30781,25844,25681,25681,25681,25681,25681,25681,25681,25681,24597,24592,24592,24545,24541
2000048,37235,37235,37235,37235,37235,37235,37235,37235,37235,37235,37235,37235,37235,37235,37235,37235,37235,37235,37235,37235,36615,36615,36615,36615,36615,36615,36615,36615,36615,36615,36615,36615,36615,36615,36615,31250,31250,31250,31250,31250,31250,31250,31250,31250,31250,31250,26371,26213,26213,26213,26213,26213,26213,26213,26213,25140,25135,25135,25087,25083
2000049,37905,37905,37792,37792,37792,37792,37792,37792,37792,37792,37792,37792,37792,37792,37792,37792,37792,37792,37792,37792,37467,37467,37467,37467,37467,37467,37467,37467,37467,37467,37467,37467,37467,37467,37467,31742,31742,31742,31742,31742,31742,31742,31742,31742,31742,31742,26923,26769,26769,26769,26769,26769,26769,26769,26769,25708,25702,25702,25654,25650
2000050,38450,38450,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,38328,32259,32259,32259,32259,32259,32259,32259,32259,32259,32259,32259,27503,27353,27353,27353,27353,27353,27353,27353,27353,26304,26299,26299,26250,26246
2000051,39004,39004,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,38880,32796,32796,32796,32796,32796,32796,32796,32796,32796,32796,32796,28103,27958,27958,27958,27958,27958,27958,27958,27958,26922,26916,26916,26867,26863
2000052,39579,39579,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,33358,33358,33358,33358,33358,33358,33358,33358,33358,33358,33358,28729,28589,28589,28589,28589,28589,28589,28589,28589,27565,27559,27559,27509,27506
2000053,40167,40167,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,40038,33937,33937,33937,33937,33937,33937,33937,33937,33937,33937,33937,29373,29236,29236,29236,29236,29236,29236,29236,29236,28226,28220,28220,28170,28166
2000054,40775,40775,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,40643,34538,34538,34538,34538,34538,34538,34538,34538,34538,34538,34538,30039,29907,29907,29907,29907,29907,29907,29907,29907,28910,28903,28903,28853,28849
2000055,41395,41395,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,41261,35154,35154,35154,35154,35154,35154,35154,35154,35154,35154,35154,30721,30592,30592,30592,30592,30592,30592,30592,30592,29608,29602,28811,28811,28811
2000056,42032,42032,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,41896,35791,35791,35791,35791,35791,35791,35791,35791,35791,35791,35791,31422,31298,31298,31298,31298,31298,31298,31298,31298,30327,30320,28498,28498,28498
2000057,42680,42680,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,42542,36441,36441,36441,36441,36441,36441,36441,36441,36441,36441,36441,32137,32016,32016,32016,32016,32016,32016,32016,32016,31058,31051,28219,28219,28219
2000058,43345,43345,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,43205,37109,37109,37109,37109,37109,37109,37109,37109,37109,37109,37109,32869,32752,32752,32752,32752,32752,32752,32752,32752,31807,31800,27971,27971,27971
2000059,44020,44020,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,43878,37789,37789,37789,37789,37789,37789,37789,37789,37789,37789,37448,33612,33499,33499,33499,33499,33499,33499,33499,33499,32566,32559,27758,27758,27758
2000060,44710,44710,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,44566,38487,38487,38487,38487,38487,38487,38487,38487,38487,38487,37643,34372,34262,34262,34262,34262,34262,34262,34262,34262,33342,33334,27579,27579,27579
2000061,45408,45408,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,45263,39194,39194,39194,39194,39194,39194,39194,39194,39194,39194,37862,35140,35033,35033,35033,35033,35033,35033,35033,35033,34125,34118,27436,27436,27436
2000062,46120,46120,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,45974,39917,39917,39917,39917,39917,39917,39917,39917,39917,39917,38108,35923,35820,35820,35820,35820,35820,35820,35820,35820,34924,34916,27329,27329,27329
2000063,46840,46840,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,40649,40649,40649,40649,40649,40649,40649,40649,40649,40649,38376,36713,36613,36613,36613,36613,36613,36613,36613,36613,35728,35721,27258,27258,27258
2000064,47574,47574,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,47425,41395,41395,41395,41395,41395,41395,41395,41395,41395,41395,38671,37517,37420,37420,37420,37420,37420,37420,37420,37420,36547,36539,27224,27224,27224
2000065,48313,48313,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,48163,42149,42149,42149,42149,42149,42149,42149,42149,42149,42149,38987,38326,38232,38232,38232,38232,38232,38232,38232,38232,37370,37362,27226,27226,27226
2000066,49066,49066,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,48914,42916,42916,42916,42916,42916,42916,42916,42916,42916,42916,39327,39148,39057,39057,39057,39057,39057,39057,39057,39057,38206,38198,27265,27265,27265
2000067,49823,49823,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,49670,43689,43689,43689,43689,43689,43689,43689,43689,43689,43689,39688,39688,39688,39688,39688,39688,39688,39688,39688,39688,39045,39037,27340,27340,27340
2000068,50589,50589,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,50435,44471,44471,44471,44471,44471,44471,44471,44471,44471,44471,40070,40070,40070,40070,40070,40070,40070,40070,40070,40070,39892,39884,27452,27452,27452
2000069,51367,51367,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,51212,45265,45265,45265,45265,45265,45265,45265,45265,45265,45265,40476,40476,40476,40476,40476,40476,40476,40476,40476,40476,40476,40476,27600,27600,27600
2000070,52098,52098,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,51992,46063,46063,46063,46063,46063,46063,46063,46063,46063,46063,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,27782,27782,27782
2000071,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,52694,46873,46873,46873,46873,46873,46873,46873,46873,46873,46873,41346,41346,41346,41346,41346,41346,41346,41346,41346,41346,41346,41346,28000,28000,28000
2000072,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,47687,47687,47687,47687,47687,47687,47687,47687,47687,47687,41809,41809,41809,41809,41809,41809,41809,41809,41809,41809,41809,41809,28250,28250,28250
