id,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209
4000032,3166,3166,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1976,1848,1841,1827
4000033,3144,3144,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1553,1408,1398,1387
4000034,3426,3426,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1707,1591,1585,977
4000035,3949,3949,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2329,2256,2252,1137
4000036,3338,3338,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,2326,2326,2326,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,1855
4000037,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,1334,1334,1334,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327
4000038,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,334,334,334,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324
4000039,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,292,292,292,163,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
4000040,711,711,711,711,711,711,711,711,711,711,711,711,711,711,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,344,344,344,344,342,342,342,342,342,342,342,342,342,339,339,339,339,339,339,339,339,339,339,339,339,339,328,328
4000041,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,527,527,527,526,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301
4000042,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,878,878,878,878,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,24,24
4000043,3657,3657,3657,3657,3657,3657,3657,3657,3657,3657,3657,3657,3657,3657,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,3642,1783,1783,1783,1783,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,294,108
4000044,4653,4653,4653,4653,4653,4653,4653,4653,4653,4653,4653,4653,4653,4653,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,2753,2753,2753,2753,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,502,145
4000045,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,3743,3743,3743,3743,3674,3674,3674,3674,3674,3674,3674,3674,3674,3674,3674,3674,3674,3674,3674,3674,3674,3674,3674,3674,3674,3674,1050,1050
4000046,6652,6652,6652,6652,6652,6652,6652,6652,6652,6652,6652,6652,6652,6652,6637,6637,6637,6637,6637,6637,6637,6637,6637,6637,6637,6637,6637,6637,6637,6637,6637,6637,4734,4734,4734,4734,4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,593,593
4000047,7649,7649,7649,7649,7649,7649,7649,7649,7649,7649,7649,7649,7649,7649,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,5727,5727,5727,5727,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,5671,909,884
4000048,8652,8652,8652,8652,8652,8652,8652,8652,8652,8652,8652,8652,8652,8652,8637,8637,8637,8637,8637,8637,8637,8637,8637,8637,8637,8637,8637,8637,8637,8637,8637,8637,6727,6727,6727,6727,6674,6674,6674,6674,6674,6674,6674,6674,6674,6674,6674,6674,6674,6674,6674,6674,6674,6674,6674,6674,6674,6674,1700,1616
4000049,9650,9650,9650,9650,9650,9650,9650,9650,9650,9650,9650,9650,9650,9650,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,7723,7723,7723,7723,7672,7672,7672,7672,7672,7672,7672,7672,7672,7672,7672,7672,7672,7672,7672,7672,7672,7672,7672,7672,7672,7672,2634,2536
4000050,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,8719,8719,8719,8719,8671,8671,8671,8671,8671,8671,8671,8671,8671,8671,8671,8671,8671,8671,8671,8671,8671,8671,8671,8671,8671,8671,3601,3499
4000051,11650,11650,11650,11650,11650,11650,11650,11650,11650,11650,11650,11650,11650,11650,11636,11636,11636,11636,11636,11636,11636,11636,11636,11636,11636,11636,11636,11636,11636,11636,11636,11636,9721,9721,9721,9721,9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,4587,4481
4000052,12649,12649,12649,12649,12649,12649,12649,12649,12649,12649,12649,12649,12649,12649,12634,12634,12634,12634,12634,12634,12634,12634,12634,12634,12634,12634,12634,12634,12634,12634,12634,12634,10718,10718,10718,10718,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,5574,5467
4000053,13647,13647,13647,13647,13647,13647,13647,13647,13647,13647,13647,13647,13647,13647,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,11715,11715,11715,11715,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,6565,6456
4000054,14645,14645,14645,14645,14645,14645,14645,14645,14645,14645,14645,14645,14645,14645,14631,14631,14631,14631,14631,14631,14631,14631,14631,14631,14631,14631,14631,14631,14631,14631,14631,14631,12713,12713,12713,12713,12669,12669,12669,12669,12669,12669,12669,12669,12669,12669,12669,12669,12669,12669,12669,12669,12669,12669,12669,12669,12669,12669,7557,7448
4000055,15648,15648,15648,15648,15648,15648,15648,15648,15648,15648,15648,15648,15648,15648,15634,15634,15634,15634,15634,15634,15634,15634,15634,15634,15634,15634,15634,15634,15634,15634,15634,15634,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,13096,8556,8446
4000056,16646,16646,16646,16646,16646,16646,16646,16646,16646,16646,16646,16646,16646,16646,16632,16632,16632,16632,16632,16632,16632,16632,16632,16632,16632,16632,16632,16632,16632,16632,16632,16632,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,13438,9551,9440
4000057,17645,17645,17645,17645,17645,17645,17645,17645,17645,17645,17645,17645,17645,17645,17630,17630,17630,17630,17630,17630,17630,17630,17630,17630,17630,17630,17630,17630,17630,17630,17630,17630,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,13843,10547,10435
4000058,18260,18260,18260,18260,18260,18260,18260,18260,18255,18255,18255,18255,18255,18255,18250,18250,18250,18250,18250,18250,18250,18250,18250,18250,18250,18250,18250,18250,18250,18250,18250,18250,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,14309,11547,11436
4000059,17261,17261,17261,17261,17261,17261,17261,17261,17257,17257,17257,17257,17257,17257,17252,17252,17252,17252,17252,17252,17252,17252,17252,17252,17252,17252,17252,17252,17252,17252,17252,17252,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,14825,12544,12432
4000060,16263,16263,16263,16263,16263,16263,16263,16263,16258,16258,16258,16258,16258,16258,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,15389,13541,13429
4000061,15260,15260,15260,15260,15260,15260,15260,15260,15255,15255,15255,15255,15255,15255,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,15250,14542,14430
4000062,14261,14261,14261,14261,14261,14261,14261,14261,14257,14257,14257,14257,14257,14257,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252,14252
4000063,13263,13263,13263,13263,13263,13263,13263,13263,13259,13259,13259,13259,13259,13259,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254,13254
4000064,12260,12260,12260,12260,12260,12260,12260,12260,12256,12256,12256,12256,12256,12256,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251,12251
4000065,11262,11262,11262,11262,11262,11262,11262,11262,11257,11257,11257,11257,11257,11257,11253,11253,11253,11253,11253,11253,11253,11253,11253,11253,11253,11253,11253,11253,11253,11253,11253,11253,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252
4000066,10263,10263,10263,10263,10263,10263,10263,10263,10259,10259,10259,10259,10259,10259,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254,10254
4000067,9265,9265,9265,9265,9265,9265,9265,9265,9261,9261,9261,9261,9261,9261,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256,9256
4000068,8262,8262,8262,8262,8262,8262,8262,8262,8258,8258,8258,8258,8258,8258,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253,8253
4000069,7264,7264,7264,7264,7264,7264,7264,7264,7260,7260,7260,7260,7260,7260,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255,7255
4000070,6266,6266,6266,6266,6266,6266,6266,6266,6262,6262,6262,6262,6262,6262,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257
4000071,5264,5264,5264,5264,5264,5264,5264,5264,5260,5260,5260,5260,5260,5260,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255,5255
4000072,4266,4266,4266,4266,4266,4266,4266,4266,4263,4263,4263,4263,4263,4263,4258,4258,4258,4258,4258,4258,4258,4258,4258,4258,4258,4258,4258,4258,4258,4258,4258,4258,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257,4257
4000073,3269,3269,3269,3269,3269,3269,3269,3269,3266,3266,3266,3266,3266,3266,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261,3261
4000074,2269,2269,2269,2269,2269,2269,2269,2269,2267,2267,2267,2267,2267,2267,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261
4000075,1279,1279,1279,1279,1279,1279,1279,1279,1278,1278,1278,1278,1278,1278,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272
4000076,317,317,317,317,317,317,317,317,317,317,317,317,317,317,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312
4000077,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,532,532,527,527,527
4000078,1571,1571,1556,1556,1556,1556,1556,1556,1549,1549,1549,1549,1549,1549,1547,1547,1547,1547,1547,1547,1547,1547,1547,1547,1547,1547,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1282,1282,1282,1282,1282
4000079,2560,2560,2539,2539,2539,2539,2539,2539,2520,2520,2520,2520,2520,2520,2516,2516,2516,2516,2516,2516,2516,2516,2516,2516,2516,2516,2514,2514,2514,2514,2514,2514,2514,2514,2514,2514,2514,2514,2514,2514,2514,2514,2514,2514,1761,1310,1310,1310,1310,1310,1310,1310,1310,1310,1307,1304,1304,1304,1304,1304
4000080,3555,3555,3530,3530,3530,3530,3530,3530,3505,3505,3505,3505,3505,3505,3501,3501,3501,3501,3501,3501,3501,3501,3501,3501,3501,3501,3500,3500,3500,3500,3500,3500,2872,2872,2872,2872,2124,2124,2124,2124,2124,2124,2124,2124,809,643,637,637,637,637,637,637,637,637,631,631,631,631,596,596
